# USINE V4.0
# File generated 06-05-2022 12:33:43
# Model1DKisoVc
# B/C
# SolMod0DFF_phi0.670GV
# R [GV]       TOA [-]
3.22770e+01    2.07335e-01    
3.28245e+01    2.06228e-01    
3.33813e+01    2.05123e-01    
3.39476e+01    2.04020e-01    
3.45234e+01    2.02919e-01    
3.51090e+01    2.01820e-01    
3.57046e+01    2.00723e-01    
3.63102e+01    1.99629e-01    
3.69262e+01    1.98537e-01    
3.75525e+01    1.97447e-01    
3.81895e+01    1.96359e-01    
3.88373e+01    1.95274e-01    
3.94961e+01    1.94192e-01    
4.01661e+01    1.93112e-01    
4.08474e+01    1.92035e-01    
4.15403e+01    1.90960e-01    
4.22450e+01    1.89888e-01    
4.29615e+01    1.88819e-01    
4.36903e+01    1.87753e-01    
4.44314e+01    1.86689e-01    
4.51851e+01    1.85629e-01    
4.59516e+01    1.84571e-01    
4.67310e+01    1.83516e-01    
4.75237e+01    1.82465e-01    
4.83299e+01    1.81416e-01    
4.91497e+01    1.80371e-01    
4.99834e+01    1.79328e-01    
5.08312e+01    1.78289e-01    
5.16935e+01    1.77253e-01    
5.25704e+01    1.76221e-01    
5.34621e+01    1.75191e-01    
5.43690e+01    1.74165e-01    
5.52912e+01    1.73143e-01    
5.62291e+01    1.72124e-01    
5.71829e+01    1.71108e-01    
5.81529e+01    1.70095e-01    
5.91393e+01    1.69086e-01    
6.01425e+01    1.68081e-01    
6.11627e+01    1.67079e-01    
6.22002e+01    1.66081e-01    
6.32553e+01    1.65086e-01    
6.43283e+01    1.64095e-01    
6.54195e+01    1.63108e-01    
6.65292e+01    1.62124e-01    
6.76577e+01    1.61144e-01    
6.88054e+01    1.60167e-01    
6.99725e+01    1.59195e-01    
7.11594e+01    1.58226e-01    
7.23665e+01    1.57261e-01    
7.35940e+01    1.56300e-01    
7.48424e+01    1.55342e-01    
7.61119e+01    1.54389e-01    
7.74030e+01    1.53439e-01    
7.87160e+01    1.52493e-01    
8.00512e+01    1.51551e-01    
8.14091e+01    1.50613e-01    
8.27901e+01    1.49679e-01    
8.41944e+01    1.48749e-01    
8.56226e+01    1.47823e-01    
8.70750e+01    1.46901e-01    
8.85521e+01    1.45984e-01    
9.00541e+01    1.45070e-01    
9.15817e+01    1.44160e-01    
9.31352e+01    1.43254e-01    
9.47150e+01    1.42353e-01    
9.63217e+01    1.41455e-01    
9.79556e+01    1.40562e-01    
9.96172e+01    1.39673e-01    
1.01307e+02    1.38788e-01    
1.03025e+02    1.37908e-01    
1.04773e+02    1.37032e-01    
1.06550e+02    1.36160e-01    
1.08358e+02    1.35292e-01    
1.10196e+02    1.34429e-01    
1.12065e+02    1.33570e-01    
