# USINE V4.0
# File generated 12-05-2022 05:02:49
# Model1DKisoVc
# LI/C
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
1.17735e+01    2.26586e-01    
1.19733e+01    2.25536e-01    
1.21763e+01    2.24485e-01    
1.23829e+01    2.23433e-01    
1.25929e+01    2.22379e-01    
1.28065e+01    2.21323e-01    
1.30237e+01    2.20266e-01    
1.32446e+01    2.19206e-01    
1.34693e+01    2.18145e-01    
1.36977e+01    2.17083e-01    
1.39301e+01    2.16019e-01    
1.41664e+01    2.14954e-01    
1.44067e+01    2.13889e-01    
1.46510e+01    2.12824e-01    
1.48995e+01    2.11760e-01    
1.51522e+01    2.10696e-01    
1.54093e+01    2.09633e-01    
1.56706e+01    2.08571e-01    
1.59364e+01    2.07509e-01    
1.62067e+01    2.06449e-01    
1.64816e+01    2.05389e-01    
1.67612e+01    2.04330e-01    
1.70455e+01    2.03271e-01    
1.73346e+01    2.02213e-01    
1.76286e+01    2.01157e-01    
1.79277e+01    2.00101e-01    
1.82317e+01    1.99046e-01    
1.85410e+01    1.97993e-01    
1.88555e+01    1.96941e-01    
1.91753e+01    1.95890e-01    
1.95005e+01    1.94841e-01    
1.98313e+01    1.93793e-01    
2.01677e+01    1.92747e-01    
2.05098e+01    1.91702e-01    
2.08576e+01    1.90660e-01    
2.12114e+01    1.89619e-01    
2.15712e+01    1.88580e-01    
2.19371e+01    1.87543e-01    
2.23092e+01    1.86509e-01    
2.26876e+01    1.85476e-01    
2.30724e+01    1.84445e-01    
2.34638e+01    1.83417e-01    
2.38618e+01    1.82391e-01    
2.42665e+01    1.81368e-01    
2.46781e+01    1.80347e-01    
2.50967e+01    1.79329e-01    
2.55224e+01    1.78313e-01    
2.59553e+01    1.77299e-01    
2.63955e+01    1.76289e-01    
2.68432e+01    1.75281e-01    
2.72985e+01    1.74275e-01    
2.77616e+01    1.73273e-01    
2.82325e+01    1.72273e-01    
2.87113e+01    1.71276e-01    
2.91983e+01    1.70282e-01    
2.96936e+01    1.69291e-01    
3.01972e+01    1.68303e-01    
3.07094e+01    1.67318e-01    
3.12303e+01    1.66336e-01    
3.17601e+01    1.65357e-01    
3.22988e+01    1.64381e-01    
3.28466e+01    1.63408e-01    
3.34037e+01    1.62438e-01    
3.39703e+01    1.61471e-01    
3.45465e+01    1.60508e-01    
3.51325e+01    1.59548e-01    
3.57284e+01    1.58591e-01    
3.63344e+01    1.57637e-01    
3.69507e+01    1.56687e-01    
3.75775e+01    1.55740e-01    
3.82149e+01    1.54796e-01    
3.88631e+01    1.53856e-01    
3.95222e+01    1.52919e-01    
4.01926e+01    1.51985e-01    
4.08743e+01    1.51055e-01    
4.15677e+01    1.50129e-01    
4.22727e+01    1.49205e-01    
4.29897e+01    1.48286e-01    
4.37189e+01    1.47370e-01    
4.44605e+01    1.46457e-01    
4.52146e+01    1.45548e-01    
4.59815e+01    1.44642e-01    
4.67615e+01    1.43741e-01    
4.75546e+01    1.42842e-01    
4.83612e+01    1.41948e-01    
4.91815e+01    1.41057e-01    
5.00157e+01    1.40169e-01    
5.08641e+01    1.39286e-01    
5.17268e+01    1.38405e-01    
5.26042e+01    1.37529e-01    
5.34965e+01    1.36656e-01    
5.44039e+01    1.35788e-01    
5.53267e+01    1.34922e-01    
5.62651e+01    1.34061e-01    
5.72194e+01    1.33203e-01    
5.81900e+01    1.32349e-01    
5.91770e+01    1.31499e-01    
6.01807e+01    1.30653e-01    
6.12015e+01    1.29810e-01    
6.22396e+01    1.28971e-01    
6.32953e+01    1.28136e-01    
6.43689e+01    1.27305e-01    
6.54607e+01    1.26478e-01    
6.65711e+01    1.25654e-01    
