# USINE V4.0
# File generated 12-05-2022 05:02:49
# Model1DKisoVc
# B/O
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
7.90977e+00    3.19014e-01    
8.04424e+00    3.17687e-01    
8.18099e+00    3.16336e-01    
8.32007e+00    3.14961e-01    
8.46151e+00    3.13566e-01    
8.60535e+00    3.12153e-01    
8.75164e+00    3.10724e-01    
8.90042e+00    3.09281e-01    
9.05173e+00    3.07827e-01    
9.20561e+00    3.06364e-01    
9.36210e+00    3.04893e-01    
9.52126e+00    3.03418e-01    
9.68312e+00    3.01939e-01    
9.84773e+00    3.00458e-01    
1.00151e+01    2.98976e-01    
1.01854e+01    2.97493e-01    
1.03586e+01    2.96010e-01    
1.05347e+01    2.94527e-01    
1.07137e+01    2.93046e-01    
1.08959e+01    2.91565e-01    
1.10811e+01    2.90086e-01    
1.12695e+01    2.88608e-01    
1.14611e+01    2.87132e-01    
1.16559e+01    2.85656e-01    
1.18541e+01    2.84181e-01    
1.20556e+01    2.82708e-01    
1.22605e+01    2.81235e-01    
1.24689e+01    2.79764e-01    
1.26809e+01    2.78293e-01    
1.28965e+01    2.76823e-01    
1.31157e+01    2.75355e-01    
1.33387e+01    2.73887e-01    
1.35655e+01    2.72421e-01    
1.37961e+01    2.70957e-01    
1.40306e+01    2.69495e-01    
1.42691e+01    2.68035e-01    
1.45117e+01    2.66577e-01    
1.47584e+01    2.65120e-01    
1.50093e+01    2.63664e-01    
1.52645e+01    2.62210e-01    
1.55239e+01    2.60756e-01    
1.57879e+01    2.59303e-01    
1.60562e+01    2.57851e-01    
1.63292e+01    2.56401e-01    
1.66068e+01    2.54952e-01    
1.68891e+01    2.53505e-01    
1.71762e+01    2.52059e-01    
1.74682e+01    2.50615e-01    
1.77652e+01    2.49173e-01    
1.80672e+01    2.47734e-01    
1.83743e+01    2.46296e-01    
1.86867e+01    2.44861e-01    
1.90044e+01    2.43429e-01    
1.93275e+01    2.41999e-01    
1.96560e+01    2.40572e-01    
1.99902e+01    2.39148e-01    
2.03300e+01    2.37727e-01    
2.06756e+01    2.36309e-01    
2.10271e+01    2.34895e-01    
2.13846e+01    2.33483e-01    
2.17481e+01    2.32075e-01    
2.21178e+01    2.30671e-01    
2.24938e+01    2.29269e-01    
2.28762e+01    2.27871e-01    
2.32651e+01    2.26476e-01    
2.36606e+01    2.25085e-01    
2.40628e+01    2.23698e-01    
2.44719e+01    2.22314e-01    
2.48879e+01    2.20935e-01    
2.53110e+01    2.19559e-01    
2.57413e+01    2.18187e-01    
2.61789e+01    2.16819e-01    
2.66240e+01    2.15455e-01    
2.70766e+01    2.14096e-01    
2.75369e+01    2.12740e-01    
2.80050e+01    2.11389e-01    
2.84811e+01    2.10043e-01    
2.89653e+01    2.08701e-01    
2.94577e+01    2.07363e-01    
2.99585e+01    2.06030e-01    
3.04678e+01    2.04702e-01    
3.09857e+01    2.03379e-01    
3.15125e+01    2.02060e-01    
3.20482e+01    2.00746e-01    
3.25930e+01    1.99437e-01    
3.31471e+01    1.98133e-01    
3.37106e+01    1.96834e-01    
3.42837e+01    1.95540e-01    
3.48665e+01    1.94251e-01    
3.54592e+01    1.92968e-01    
3.60620e+01    1.91690e-01    
3.66751e+01    1.90417e-01    
3.72985e+01    1.89149e-01    
3.79326e+01    1.87886e-01    
3.85775e+01    1.86630e-01    
3.92333e+01    1.85378e-01    
3.99003e+01    1.84132e-01    
4.05786e+01    1.82891e-01    
4.12684e+01    1.81656e-01    
4.19700e+01    1.80427e-01    
4.26835e+01    1.79203e-01    
4.34091e+01    1.77985e-01    
4.41470e+01    1.76773e-01    
4.48975e+01    1.75566e-01    
4.56608e+01    1.74365e-01    
4.64370e+01    1.73170e-01    
4.72265e+01    1.71980e-01    
4.80293e+01    1.70797e-01    
4.88458e+01    1.69619e-01    
4.96762e+01    1.68447e-01    
5.05207e+01    1.67281e-01    
5.13795e+01    1.66121e-01    
5.22530e+01    1.64967e-01    
5.31413e+01    1.63818e-01    
5.40447e+01    1.62676e-01    
5.49634e+01    1.61539e-01    
5.58978e+01    1.60409e-01    
5.68481e+01    1.59284e-01    
5.78145e+01    1.58166e-01    
5.87974e+01    1.57053e-01    
5.97969e+01    1.55947e-01    
6.08135e+01    1.54846e-01    
6.18473e+01    1.53751e-01    
6.28987e+01    1.52663e-01    
6.39680e+01    1.51580e-01    
6.50554e+01    1.50504e-01    
6.61614e+01    1.49433e-01    
6.72861e+01    1.48369e-01    
6.84300e+01    1.47311e-01    
6.95933e+01    1.46258e-01    
7.07764e+01    1.45212e-01    
7.19796e+01    1.44172e-01    
7.32032e+01    1.43137e-01    
7.44477e+01    1.42109e-01    
7.57133e+01    1.41087e-01    
7.70004e+01    1.40071e-01    
7.83094e+01    1.39061e-01    
7.96407e+01    1.38057e-01    
8.09946e+01    1.37059e-01    
8.23715e+01    1.36067e-01    
8.37718e+01    1.35081e-01    
8.51959e+01    1.34101e-01    
8.66443e+01    1.33127e-01    
8.81172e+01    1.32159e-01    
8.96152e+01    1.31198e-01    
9.11387e+01    1.30242e-01    
9.26880e+01    1.29292e-01    
9.42637e+01    1.28348e-01    
9.58662e+01    1.27411e-01    
9.74959e+01    1.26479e-01    
9.91534e+01    1.25553e-01    
1.00839e+02    1.24634e-01    
1.02553e+02    1.23720e-01    
1.04297e+02    1.22813e-01    
1.06070e+02    1.21911e-01    
1.07873e+02    1.21016e-01    
1.09707e+02    1.20127e-01    
1.11572e+02    1.19244e-01    
1.13468e+02    1.18366e-01    
1.15397e+02    1.17495e-01    
1.17359e+02    1.16631e-01    
1.19354e+02    1.15772e-01    
1.21383e+02    1.14919e-01    
1.23447e+02    1.14073e-01    
1.25545e+02    1.13233e-01    
1.27680e+02    1.12399e-01    
1.29850e+02    1.11571e-01    
1.32058e+02    1.10750e-01    
1.34303e+02    1.09935e-01    
1.36586e+02    1.09126e-01    
1.38908e+02    1.08324e-01    
1.41269e+02    1.07528e-01    
1.43671e+02    1.06739e-01    
1.46113e+02    1.05957e-01    
1.48597e+02    1.05181e-01    
1.51123e+02    1.04411e-01    
1.53692e+02    1.03649e-01    
1.56305e+02    1.02893e-01    
1.58962e+02    1.02144e-01    
1.61665e+02    1.01402e-01    
1.64413e+02    1.00667e-01    
1.67208e+02    9.99386e-02    
1.70051e+02    9.92177e-02    
1.72941e+02    9.85041e-02    
1.75881e+02    9.77977e-02    
1.78871e+02    9.70987e-02    
1.81912e+02    9.64072e-02    
1.85005e+02    9.57232e-02    
1.88150e+02    9.50467e-02    
1.91348e+02    9.43780e-02    
1.94601e+02    9.37169e-02    
1.97910e+02    9.30637e-02    
2.01274e+02    9.24183e-02    
2.04696e+02    9.17809e-02    
2.08175e+02    9.11514e-02    
2.11714e+02    9.05299e-02    
2.15314e+02    8.99165e-02    
2.18974e+02    8.93111e-02    
2.22697e+02    8.87138e-02    
2.26482e+02    8.81246e-02    
2.30333e+02    8.75435e-02    
2.34248e+02    8.69704e-02    
2.38230e+02    8.64053e-02    
2.42280e+02    8.58483e-02    
2.46399e+02    8.52991e-02    
2.50588e+02    8.47578e-02    
2.54848e+02    8.42243e-02    
2.59180e+02    8.36984e-02    
2.63586e+02    8.31801e-02    
2.68067e+02    8.26693e-02    
2.72625e+02    8.21657e-02    
2.77259e+02    8.16694e-02    
2.81973e+02    8.11801e-02    
2.86766e+02    8.06976e-02    
2.91641e+02    8.02219e-02    
2.96599e+02    7.97527e-02    
3.01641e+02    7.92898e-02    
3.06769e+02    7.88331e-02    
3.11984e+02    7.83824e-02    
3.17288e+02    7.79375e-02    
