# USINE V4.0
# File generated 12-05-2022 05:02:50
# Model1DKisoVc
# LI/B
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
2.02361e+03    7.35507e-01    
2.05794e+03    7.35416e-01    
2.09284e+03    7.35326e-01    
2.12834e+03    7.35236e-01    
2.16444e+03    7.35147e-01    
2.20116e+03    7.35058e-01    
2.23849e+03    7.34970e-01    
2.27646e+03    7.34882e-01    
2.31507e+03    7.34794e-01    
2.35434e+03    7.34707e-01    
2.39427e+03    7.34621e-01    
2.43489e+03    7.34535e-01    
2.47619e+03    7.34450e-01    
2.51819e+03    7.34365e-01    
2.56090e+03    7.34280e-01    
2.60434e+03    7.34196e-01    
2.64851e+03    7.34112e-01    
2.69343e+03    7.34029e-01    
2.73912e+03    7.33946e-01    
2.78558e+03    7.33864e-01    
2.83283e+03    7.33782e-01    
2.88088e+03    7.33701e-01    
2.92974e+03    7.33620e-01    
2.97944e+03    7.33539e-01    
3.02997e+03    7.33459e-01    
3.08137e+03    7.33380e-01    
3.13363e+03    7.33300e-01    
3.18679e+03    7.33222e-01    
3.24084e+03    7.33143e-01    
3.29581e+03    7.33066e-01    
3.35171e+03    7.32988e-01    
3.40856e+03    7.32911e-01    
3.46638e+03    7.32835e-01    
3.52518e+03    7.32758e-01    
3.58497e+03    7.32683e-01    
3.64578e+03    7.32607e-01    
3.70762e+03    7.32532e-01    
3.77050e+03    7.32458e-01    
3.83446e+03    7.32384e-01    
3.89950e+03    7.32310e-01    
3.96564e+03    7.32237e-01    
4.03290e+03    7.32164e-01    
4.10131e+03    7.32092e-01    
4.17087e+03    7.32020e-01    
4.24162e+03    7.31948e-01    
4.31357e+03    7.31877e-01    
4.38673e+03    7.31806e-01    
4.46114e+03    7.31736e-01    
4.53681e+03    7.31666e-01    
4.61376e+03    7.31596e-01    
4.69202e+03    7.31527e-01    
4.77160e+03    7.31458e-01    
4.85254e+03    7.31390e-01    
4.93485e+03    7.31322e-01    
5.01855e+03    7.31254e-01    
5.10367e+03    7.31187e-01    
5.19024e+03    7.31120e-01    
5.27828e+03    7.31053e-01    
5.36781e+03    7.30987e-01    
5.45885e+03    7.30921e-01    
5.55144e+03    7.30856e-01    
5.64561e+03    7.30791e-01    
5.74137e+03    7.30726e-01    
5.83875e+03    7.30662e-01    
5.93779e+03    7.30598e-01    
6.03850e+03    7.30535e-01    
6.14093e+03    7.30471e-01    
6.24509e+03    7.30408e-01    
6.35102e+03    7.30346e-01    
6.45874e+03    7.30284e-01    
6.56829e+03    7.30222e-01    
6.67970e+03    7.30161e-01    
6.79300e+03    7.30100e-01    
6.90822e+03    7.30039e-01    
7.02540e+03    7.29978e-01    
7.14456e+03    7.29918e-01    
7.26575e+03    7.29859e-01    
7.38899e+03    7.29799e-01    
7.51432e+03    7.29740e-01    
7.64177e+03    7.29682e-01    
7.77139e+03    7.29623e-01    
7.90321e+03    7.29565e-01    
8.03726e+03    7.29508e-01    
8.17359e+03    7.29450e-01    
8.31223e+03    7.29393e-01    
8.45322e+03    7.29337e-01    
8.59660e+03    7.29280e-01    
8.74241e+03    7.29224e-01    
8.89070e+03    7.29169e-01    
9.04150e+03    7.29113e-01    
9.19486e+03    7.29058e-01    
9.35082e+03    7.29003e-01    
9.50943e+03    7.28949e-01    
9.67073e+03    7.28895e-01    
9.83476e+03    7.28841e-01    
1.00016e+04    7.28787e-01    
1.01712e+04    7.28734e-01    
1.03437e+04    7.28681e-01    
1.05192e+04    7.28629e-01    
1.06976e+04    7.28576e-01    
1.08791e+04    7.28524e-01    
1.10636e+04    7.28473e-01    
1.12513e+04    7.28421e-01    
1.14421e+04    7.28370e-01    
1.16362e+04    7.28319e-01    
1.18335e+04    7.28269e-01    
1.20343e+04    7.28219e-01    
1.22384e+04    7.28169e-01    
1.24460e+04    7.28119e-01    
1.26571e+04    7.28070e-01    
1.28718e+04    7.28021e-01    
1.30901e+04    7.27972e-01    
1.33121e+04    7.27923e-01    
1.35379e+04    7.27875e-01    
1.37675e+04    7.27827e-01    
1.40011e+04    7.27779e-01    
1.42386e+04    7.27732e-01    
1.44801e+04    7.27685e-01    
1.47257e+04    7.27638e-01    
1.49754e+04    7.27591e-01    
1.52295e+04    7.27545e-01    
1.54878e+04    7.27499e-01    
1.57505e+04    7.27453e-01    
1.60176e+04    7.27408e-01    
1.62893e+04    7.27362e-01    
1.65656e+04    7.27317e-01    
1.68466e+04    7.27273e-01    
1.71324e+04    7.27228e-01    
1.74229e+04    7.27184e-01    
1.77185e+04    7.27140e-01    
1.80190e+04    7.27096e-01    
1.83246e+04    7.27053e-01    
1.86355e+04    7.27009e-01    
1.89516e+04    7.26966e-01    
1.92730e+04    7.26924e-01    
1.95999e+04    7.26881e-01    
1.99324e+04    7.26839e-01    
2.02705e+04    7.26797e-01    
2.06143e+04    7.26755e-01    
2.09639e+04    7.26714e-01    
2.13195e+04    7.26672e-01    
2.16811e+04    7.26631e-01    
2.20489e+04    7.26591e-01    
2.24229e+04    7.26550e-01    
2.28032e+04    7.26510e-01    
2.31900e+04    7.26470e-01    
2.35833e+04    7.26430e-01    
2.39833e+04    7.26390e-01    
2.43901e+04    7.26351e-01    
2.48038e+04    7.26312e-01    
2.52246e+04    7.26273e-01    
2.56524e+04    7.26234e-01    
2.60875e+04    7.26195e-01    
2.65300e+04    7.26157e-01    
2.69800e+04    7.26119e-01    
2.74377e+04    7.26081e-01    
2.79030e+04    7.26044e-01    
2.83763e+04    7.26006e-01    
2.88576e+04    7.25969e-01    
2.93471e+04    7.25932e-01    
2.98449e+04    7.25895e-01    
3.03511e+04    7.25859e-01    
3.08659e+04    7.25822e-01    
3.13895e+04    7.25786e-01    
3.19219e+04    7.25750e-01    
3.24634e+04    7.25714e-01    
3.30140e+04    7.25679e-01    
3.35740e+04    7.25644e-01    
3.41434e+04    7.25609e-01    
3.47226e+04    7.25574e-01    
3.53115e+04    7.25539e-01    
3.59105e+04    7.25504e-01    
3.65196e+04    7.25470e-01    
3.71390e+04    7.25436e-01    
3.77690e+04    7.25402e-01    
3.84096e+04    7.25368e-01    
3.90611e+04    7.25335e-01    
3.97236e+04    7.25301e-01    
