# USINE V4.0
# File generated 12-05-2022 05:02:50
# Model1DKisoVc
# C/O
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
1.48888e+01    1.02025e+00    
1.51413e+01    1.01904e+00    
1.53982e+01    1.01783e+00    
1.56594e+01    1.01661e+00    
1.59250e+01    1.01540e+00    
1.61951e+01    1.01419e+00    
1.64699e+01    1.01298e+00    
1.67492e+01    1.01177e+00    
1.70334e+01    1.01055e+00    
1.73223e+01    1.00934e+00    
1.76161e+01    1.00813e+00    
1.79149e+01    1.00692e+00    
1.82188e+01    1.00572e+00    
1.85279e+01    1.00451e+00    
1.88422e+01    1.00330e+00    
1.91618e+01    1.00209e+00    
1.94868e+01    1.00089e+00    
1.98174e+01    9.99687e-01    
2.01535e+01    9.98485e-01    
2.04954e+01    9.97284e-01    
2.08430e+01    9.96084e-01    
2.11966e+01    9.94886e-01    
2.15562e+01    9.93690e-01    
2.19218e+01    9.92495e-01    
2.22937e+01    9.91302e-01    
2.26718e+01    9.90111e-01    
2.30564e+01    9.88921e-01    
2.34475e+01    9.87733e-01    
2.38452e+01    9.86548e-01    
2.42497e+01    9.85363e-01    
2.46611e+01    9.84181e-01    
2.50794e+01    9.83001e-01    
2.55048e+01    9.81823e-01    
2.59375e+01    9.80647e-01    
2.63774e+01    9.79474e-01    
2.68249e+01    9.78302e-01    
2.72799e+01    9.77133e-01    
2.77426e+01    9.75967e-01    
2.82132e+01    9.74802e-01    
2.86918e+01    9.73640e-01    
2.91785e+01    9.72481e-01    
2.96734e+01    9.71324e-01    
3.01768e+01    9.70170e-01    
3.06887e+01    9.69018e-01    
3.12092e+01    9.67870e-01    
3.17386e+01    9.66724e-01    
3.22770e+01    9.65580e-01    
3.28245e+01    9.64440e-01    
3.33813e+01    9.63302e-01    
3.39476e+01    9.62168e-01    
3.45234e+01    9.61036e-01    
3.51090e+01    9.59907e-01    
3.57046e+01    9.58782e-01    
3.63102e+01    9.57659e-01    
3.69262e+01    9.56539e-01    
3.75525e+01    9.55423e-01    
3.81895e+01    9.54310e-01    
3.88373e+01    9.53200e-01    
3.94961e+01    9.52094e-01    
4.01661e+01    9.50990e-01    
4.08474e+01    9.49890e-01    
4.15403e+01    9.48794e-01    
4.22450e+01    9.47701e-01    
4.29615e+01    9.46611e-01    
4.36903e+01    9.45525e-01    
4.44314e+01    9.44442e-01    
4.51851e+01    9.43363e-01    
4.59516e+01    9.42287e-01    
4.67310e+01    9.41216e-01    
4.75237e+01    9.40147e-01    
4.83299e+01    9.39082e-01    
4.91497e+01    9.38021e-01    
4.99834e+01    9.36964e-01    
5.08312e+01    9.35911e-01    
5.16935e+01    9.34861e-01    
5.25704e+01    9.33815e-01    
5.34621e+01    9.32773e-01    
5.43690e+01    9.31735e-01    
5.52912e+01    9.30700e-01    
5.62291e+01    9.29670e-01    
5.71829e+01    9.28643e-01    
5.81529e+01    9.27620e-01    
5.91393e+01    9.26602e-01    
6.01425e+01    9.25587e-01    
6.11627e+01    9.24576e-01    
6.22002e+01    9.23570e-01    
6.32553e+01    9.22567e-01    
6.43283e+01    9.21569e-01    
6.54195e+01    9.20574e-01    
6.65292e+01    9.19584e-01    
6.76577e+01    9.18598e-01    
6.88054e+01    9.17616e-01    
6.99725e+01    9.16638e-01    
7.11594e+01    9.15664e-01    
7.23665e+01    9.14695e-01    
7.35940e+01    9.13730e-01    
7.48424e+01    9.12769e-01    
7.61119e+01    9.11813e-01    
7.74030e+01    9.10860e-01    
7.87160e+01    9.09912e-01    
8.00512e+01    9.08969e-01    
8.14091e+01    9.08029e-01    
8.27901e+01    9.07095e-01    
8.41944e+01    9.06164e-01    
8.56226e+01    9.05238e-01    
8.70750e+01    9.04316e-01    
8.85521e+01    9.03399e-01    
9.00541e+01    9.02487e-01    
9.15817e+01    9.01578e-01    
9.31352e+01    9.00675e-01    
9.47150e+01    8.99776e-01    
9.63217e+01    8.98881e-01    
9.79556e+01    8.97991e-01    
9.96172e+01    8.97106e-01    
1.01307e+02    8.96226e-01    
1.03025e+02    8.95350e-01    
1.04773e+02    8.94479e-01    
1.06550e+02    8.93612e-01    
1.08358e+02    8.92751e-01    
1.10196e+02    8.91894e-01    
1.12065e+02    8.91042e-01    
1.13966e+02    8.90195e-01    
1.15899e+02    8.89353e-01    
1.17865e+02    8.88516e-01    
1.19864e+02    8.87684e-01    
1.21898e+02    8.86857e-01    
1.23965e+02    8.86035e-01    
1.26068e+02    8.85219e-01    
1.28207e+02    8.84407e-01    
1.30381e+02    8.83601e-01    
1.32593e+02    8.82801e-01    
1.34842e+02    8.82005e-01    
1.37129e+02    8.81216e-01    
1.39456e+02    8.80432e-01    
1.41821e+02    8.79653e-01    
1.44227e+02    8.78880e-01    
1.46673e+02    8.78113e-01    
1.49161e+02    8.77352e-01    
1.51692e+02    8.76597e-01    
1.54265e+02    8.75848e-01    
1.56881e+02    8.75105e-01    
1.59543e+02    8.74369e-01    
1.62249e+02    8.73638e-01    
1.65001e+02    8.72914e-01    
1.67800e+02    8.72197e-01    
1.70646e+02    8.71487e-01    
1.73541e+02    8.70783e-01    
1.76485e+02    8.70086e-01    
1.79478e+02    8.69396e-01    
1.82523e+02    8.68713e-01    
1.85619e+02    8.68037e-01    
1.88768e+02    8.67369e-01    
1.91970e+02    8.66708e-01    
1.95226e+02    8.66054e-01    
1.98538e+02    8.65408e-01    
2.01905e+02    8.64769e-01    
2.05330e+02    8.64138e-01    
2.08813e+02    8.63515e-01    
2.12355e+02    8.62899e-01    
2.15957e+02    8.62292e-01    
2.19621e+02    8.61692e-01    
2.23346e+02    8.61100e-01    
2.27135e+02    8.60516e-01    
2.30988e+02    8.59939e-01    
2.34906e+02    8.59371e-01    
2.38890e+02    8.58810e-01    
2.42943e+02    8.58256e-01    
2.47064e+02    8.57711e-01    
2.51255e+02    8.57173e-01    
2.55517e+02    8.56642e-01    
2.59851e+02    8.56118e-01    
2.64259e+02    8.55602e-01    
2.68741e+02    8.55093e-01    
2.73300e+02    8.54591e-01    
2.77936e+02    8.54095e-01    
2.82650e+02    8.53606e-01    
2.87445e+02    8.53123e-01    
2.92321e+02    8.52647e-01    
2.97279e+02    8.52177e-01    
3.02322e+02    8.51712e-01    
3.07450e+02    8.51254e-01    
3.12666e+02    8.50801e-01    
3.17969e+02    8.50353e-01    
3.23363e+02    8.49910e-01    
3.28848e+02    8.49472e-01    
3.34426e+02    8.49039e-01    
3.40099e+02    8.48611e-01    
3.45868e+02    8.48187e-01    
3.51735e+02    8.47768e-01    
3.57702e+02    8.47352e-01    
3.63769e+02    8.46941e-01    
3.69940e+02    8.46533e-01    
3.76215e+02    8.46129e-01    
3.82597e+02    8.45728e-01    
3.89087e+02    8.45331e-01    
3.95687e+02    8.44938e-01    
4.02399e+02    8.44547e-01    
4.09224e+02    8.44159e-01    
4.16166e+02    8.43775e-01    
4.23225e+02    8.43393e-01    
4.30404e+02    8.43014e-01    
4.37705e+02    8.42638e-01    
4.45130e+02    8.42264e-01    
4.52681e+02    8.41892e-01    
4.60360e+02    8.41524e-01    
4.68169e+02    8.41157e-01    
4.76110e+02    8.40793e-01    
4.84186e+02    8.40431e-01    
4.92399e+02    8.40071e-01    
5.00752e+02    8.39713e-01    
5.09246e+02    8.39357e-01    
5.17884e+02    8.39003e-01    
5.26669e+02    8.38652e-01    
5.35603e+02    8.38302e-01    
5.44688e+02    8.37954e-01    
5.53928e+02    8.37607e-01    
5.63324e+02    8.37263e-01    
5.72879e+02    8.36921e-01    
5.82597e+02    8.36580e-01    
5.92480e+02    8.36241e-01    
6.02530e+02    8.35903e-01    
6.12750e+02    8.35567e-01    
6.23144e+02    8.35233e-01    
6.33715e+02    8.34901e-01    
6.44464e+02    8.34570e-01    
6.55396e+02    8.34240e-01    
6.66514e+02    8.33913e-01    
6.77820e+02    8.33587e-01    
6.89317e+02    8.33262e-01    
7.01010e+02    8.32939e-01    
7.12901e+02    8.32617e-01    
7.24994e+02    8.32297e-01    
7.37292e+02    8.31978e-01    
7.49799e+02    8.31661e-01    
7.62517e+02    8.31345e-01    
7.75452e+02    8.31031e-01    
7.88606e+02    8.30718e-01    
8.01983e+02    8.30406e-01    
8.15587e+02    8.30096e-01    
8.29421e+02    8.29787e-01    
8.43491e+02    8.29480e-01    
8.57799e+02    8.29174e-01    
8.72349e+02    8.28869e-01    
8.87147e+02    8.28566e-01    
9.02195e+02    8.28264e-01    
9.17499e+02    8.27964e-01    
9.33063e+02    8.27664e-01    
9.48890e+02    8.27367e-01    
9.64986e+02    8.27070e-01    
9.81355e+02    8.26775e-01    
9.98001e+02    8.26481e-01    
1.01493e+03    8.26188e-01    
1.03215e+03    8.25897e-01    
1.04965e+03    8.25607e-01    
1.06746e+03    8.25318e-01    
1.08557e+03    8.25031e-01    
1.10398e+03    8.24744e-01    
1.12271e+03    8.24459e-01    
1.14175e+03    8.24176e-01    
1.16112e+03    8.23893e-01    
1.18082e+03    8.23612e-01    
1.20085e+03    8.23332e-01    
1.22122e+03    8.23054e-01    
1.24193e+03    8.22776e-01    
1.26300e+03    8.22500e-01    
1.28442e+03    8.22225e-01    
1.30621e+03    8.21951e-01    
1.32837e+03    8.21678e-01    
1.35090e+03    8.21407e-01    
1.37381e+03    8.21137e-01    
1.39712e+03    8.20868e-01    
1.42082e+03    8.20600e-01    
1.44492e+03    8.20333e-01    
1.46943e+03    8.20068e-01    
1.49435e+03    8.19803e-01    
1.51970e+03    8.19540e-01    
1.54548e+03    8.19278e-01    
1.57170e+03    8.19017e-01    
1.59836e+03    8.18758e-01    
1.62547e+03    8.18499e-01    
1.65304e+03    8.18242e-01    
1.68108e+03    8.17985e-01    
1.70960e+03    8.17730e-01    
1.73860e+03    8.17476e-01    
1.76809e+03    8.17223e-01    
1.79808e+03    8.16972e-01    
1.82858e+03    8.16721e-01    
1.85960e+03    8.16471e-01    
1.89114e+03    8.16223e-01    
1.92322e+03    8.15975e-01    
1.95585e+03    8.15729e-01    
1.98902e+03    8.15484e-01    
2.02276e+03    8.15240e-01    
2.05707e+03    8.14997e-01    
2.09197e+03    8.14755e-01    
2.12745e+03    8.14514e-01    
2.16354e+03    8.14274e-01    
2.20024e+03    8.14035e-01    
2.23756e+03    8.13797e-01    
2.27552e+03    8.13561e-01    
2.31412e+03    8.13325e-01    
2.35337e+03    8.13090e-01    
2.39329e+03    8.12857e-01    
2.43389e+03    8.12624e-01    
2.47517e+03    8.12392e-01    
2.51716e+03    8.12162e-01    
2.55986e+03    8.11932e-01    
2.60328e+03    8.11704e-01    
2.64744e+03    8.11476e-01    
2.69235e+03    8.11250e-01    
2.73802e+03    8.11024e-01    
2.78446e+03    8.10800e-01    
2.83170e+03    8.10576e-01    
2.87973e+03    8.10354e-01    
2.92858e+03    8.10132e-01    
2.97825e+03    8.09911e-01    
3.02877e+03    8.09692e-01    
3.08015e+03    8.09473e-01    
3.13240e+03    8.09255e-01    
3.18553e+03    8.09039e-01    
3.23957e+03    8.08823e-01    
3.29452e+03    8.08608e-01    
3.35041e+03    8.08394e-01    
3.40724e+03    8.08181e-01    
3.46503e+03    8.07969e-01    
3.52381e+03    8.07758e-01    
3.58359e+03    8.07548e-01    
3.64437e+03    8.07339e-01    
3.70619e+03    8.07131e-01    
3.76906e+03    8.06923e-01    
