# USINE V4.0
# File generated 12-05-2022 05:02:50
# Model1DKisoVc
# B/C
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
1.70334e+01    2.50135e-01    
1.73223e+01    2.49007e-01    
1.76161e+01    2.47878e-01    
1.79149e+01    2.46748e-01    
1.82188e+01    2.45617e-01    
1.85279e+01    2.44486e-01    
1.88422e+01    2.43354e-01    
1.91618e+01    2.42222e-01    
1.94868e+01    2.41089e-01    
1.98174e+01    2.39956e-01    
2.01535e+01    2.38824e-01    
2.04954e+01    2.37691e-01    
2.08430e+01    2.36558e-01    
2.11966e+01    2.35426e-01    
2.15562e+01    2.34294e-01    
2.19218e+01    2.33162e-01    
2.22937e+01    2.32030e-01    
2.26718e+01    2.30898e-01    
2.30564e+01    2.29767e-01    
2.34475e+01    2.28636e-01    
2.38452e+01    2.27506e-01    
2.42497e+01    2.26376e-01    
2.46611e+01    2.25247e-01    
2.50794e+01    2.24118e-01    
2.55048e+01    2.22991e-01    
2.59375e+01    2.21864e-01    
2.63774e+01    2.20738e-01    
2.68249e+01    2.19614e-01    
2.72799e+01    2.18490e-01    
2.77426e+01    2.17367e-01    
2.82132e+01    2.16246e-01    
2.86918e+01    2.15126e-01    
2.91785e+01    2.14008e-01    
2.96734e+01    2.12890e-01    
3.01768e+01    2.11775e-01    
3.06887e+01    2.10661e-01    
3.12092e+01    2.09548e-01    
3.17386e+01    2.08438e-01    
3.22770e+01    2.07329e-01    
3.28245e+01    2.06222e-01    
3.33813e+01    2.05117e-01    
3.39476e+01    2.04014e-01    
3.45234e+01    2.02913e-01    
3.51090e+01    2.01814e-01    
3.57046e+01    2.00718e-01    
3.63102e+01    1.99623e-01    
3.69262e+01    1.98531e-01    
3.75525e+01    1.97441e-01    
3.81895e+01    1.96354e-01    
3.88373e+01    1.95269e-01    
3.94961e+01    1.94187e-01    
4.01661e+01    1.93107e-01    
4.08474e+01    1.92029e-01    
4.15403e+01    1.90955e-01    
4.22450e+01    1.89883e-01    
4.29615e+01    1.88814e-01    
4.36903e+01    1.87748e-01    
4.44314e+01    1.86684e-01    
4.51851e+01    1.85624e-01    
4.59516e+01    1.84566e-01    
4.67310e+01    1.83511e-01    
4.75237e+01    1.82460e-01    
4.83299e+01    1.81411e-01    
4.91497e+01    1.80366e-01    
4.99834e+01    1.79324e-01    
5.08312e+01    1.78285e-01    
5.16935e+01    1.77249e-01    
5.25704e+01    1.76216e-01    
5.34621e+01    1.75187e-01    
5.43690e+01    1.74161e-01    
5.52912e+01    1.73138e-01    
5.62291e+01    1.72119e-01    
5.71829e+01    1.71103e-01    
5.81529e+01    1.70091e-01    
5.91393e+01    1.69082e-01    
6.01425e+01    1.68077e-01    
6.11627e+01    1.67075e-01    
6.22002e+01    1.66077e-01    
6.32553e+01    1.65082e-01    
6.43283e+01    1.64091e-01    
6.54195e+01    1.63103e-01    
6.65292e+01    1.62120e-01    
6.76577e+01    1.61140e-01    
6.88054e+01    1.60163e-01    
6.99725e+01    1.59191e-01    
7.11594e+01    1.58222e-01    
7.23665e+01    1.57257e-01    
7.35940e+01    1.56296e-01    
7.48424e+01    1.55338e-01    
7.61119e+01    1.54385e-01    
7.74030e+01    1.53435e-01    
7.87160e+01    1.52489e-01    
8.00512e+01    1.51547e-01    
8.14091e+01    1.50610e-01    
8.27901e+01    1.49676e-01    
8.41944e+01    1.48746e-01    
8.56226e+01    1.47820e-01    
8.70750e+01    1.46898e-01    
8.85521e+01    1.45980e-01    
9.00541e+01    1.45066e-01    
9.15817e+01    1.44156e-01    
9.31352e+01    1.43250e-01    
9.47150e+01    1.42349e-01    
9.63217e+01    1.41452e-01    
9.79556e+01    1.40558e-01    
9.96172e+01    1.39669e-01    
1.01307e+02    1.38785e-01    
1.03025e+02    1.37904e-01    
1.04773e+02    1.37028e-01    
1.06550e+02    1.36156e-01    
1.08358e+02    1.35288e-01    
1.10196e+02    1.34425e-01    
1.12065e+02    1.33567e-01    
1.13966e+02    1.32712e-01    
1.15899e+02    1.31862e-01    
1.17865e+02    1.31017e-01    
1.19864e+02    1.30176e-01    
1.21898e+02    1.29340e-01    
1.23965e+02    1.28509e-01    
1.26068e+02    1.27682e-01    
1.28207e+02    1.26860e-01    
1.30381e+02    1.26043e-01    
1.32593e+02    1.25231e-01    
1.34842e+02    1.24423e-01    
1.37129e+02    1.23621e-01    
1.39456e+02    1.22824e-01    
1.41821e+02    1.22031e-01    
1.44227e+02    1.21244e-01    
1.46673e+02    1.20463e-01    
1.49161e+02    1.19686e-01    
1.51692e+02    1.18915e-01    
1.54265e+02    1.18150e-01    
1.56881e+02    1.17390e-01    
1.59543e+02    1.16636e-01    
1.62249e+02    1.15888e-01    
1.65001e+02    1.15145e-01    
1.67800e+02    1.14409e-01    
1.70646e+02    1.13678e-01    
1.73541e+02    1.12954e-01    
1.76485e+02    1.12236e-01    
1.79478e+02    1.11525e-01    
1.82523e+02    1.10820e-01    
1.85619e+02    1.10121e-01    
1.88768e+02    1.09430e-01    
1.91970e+02    1.08745e-01    
1.95226e+02    1.08067e-01    
1.98538e+02    1.07397e-01    
2.01905e+02    1.06733e-01    
2.05330e+02    1.06076e-01    
2.08813e+02    1.05427e-01    
2.12355e+02    1.04785e-01    
2.15957e+02    1.04151e-01    
2.19621e+02    1.03524e-01    
2.23346e+02    1.02905e-01    
2.27135e+02    1.02293e-01    
2.30988e+02    1.01689e-01    
2.34906e+02    1.01092e-01    
2.38890e+02    1.00503e-01    
2.42943e+02    9.99221e-02    
2.47064e+02    9.93483e-02    
2.51255e+02    9.87820e-02    
2.55517e+02    9.82231e-02    
2.59851e+02    9.76716e-02    
2.64259e+02    9.71274e-02    
2.68741e+02    9.65904e-02    
2.73300e+02    9.60605e-02    
2.77936e+02    9.55376e-02    
2.82650e+02    9.50215e-02    
2.87445e+02    9.45121e-02    
2.92321e+02    9.40092e-02    
2.97279e+02    9.35127e-02    
3.02322e+02    9.30224e-02    
3.07450e+02    9.25382e-02    
3.12666e+02    9.20598e-02    
3.17969e+02    9.15871e-02    
3.23363e+02    9.11199e-02    
3.28848e+02    9.06581e-02    
3.34426e+02    9.02014e-02    
3.40099e+02    8.97496e-02    
3.45868e+02    8.93027e-02    
3.51735e+02    8.88604e-02    
3.57702e+02    8.84225e-02    
3.63769e+02    8.79889e-02    
3.69940e+02    8.75594e-02    
3.76215e+02    8.71340e-02    
3.82597e+02    8.67123e-02    
3.89087e+02    8.62943e-02    
3.95687e+02    8.58798e-02    
4.02399e+02    8.54687e-02    
4.09224e+02    8.50609e-02    
4.16166e+02    8.46562e-02    
4.23225e+02    8.42546e-02    
4.30404e+02    8.38559e-02    
4.37705e+02    8.34600e-02    
4.45130e+02    8.30668e-02    
4.52681e+02    8.26763e-02    
4.60360e+02    8.22883e-02    
4.68169e+02    8.19028e-02    
4.76110e+02    8.15196e-02    
4.84186e+02    8.11388e-02    
4.92399e+02    8.07601e-02    
5.00752e+02    8.03837e-02    
5.09246e+02    8.00094e-02    
5.17884e+02    7.96372e-02    
5.26669e+02    7.92669e-02    
5.35603e+02    7.88986e-02    
5.44688e+02    7.85322e-02    
5.53928e+02    7.81677e-02    
5.63324e+02    7.78051e-02    
5.72879e+02    7.74442e-02    
5.82597e+02    7.70851e-02    
5.92480e+02    7.67277e-02    
6.02530e+02    7.63720e-02    
6.12750e+02    7.60179e-02    
6.23144e+02    7.56655e-02    
6.33715e+02    7.53147e-02    
6.44464e+02    7.49655e-02    
6.55396e+02    7.46179e-02    
6.66514e+02    7.42718e-02    
6.77820e+02    7.39273e-02    
6.89317e+02    7.35842e-02    
7.01010e+02    7.32427e-02    
7.12901e+02    7.29026e-02    
7.24994e+02    7.25640e-02    
7.37292e+02    7.22269e-02    
7.49799e+02    7.18912e-02    
7.62517e+02    7.15569e-02    
7.75452e+02    7.12240e-02    
7.88606e+02    7.08925e-02    
8.01983e+02    7.05624e-02    
8.15587e+02    7.02337e-02    
8.29421e+02    6.99064e-02    
8.43491e+02    6.95804e-02    
8.57799e+02    6.92558e-02    
8.72349e+02    6.89325e-02    
8.87147e+02    6.86106e-02    
9.02195e+02    6.82900e-02    
9.17499e+02    6.79707e-02    
9.33063e+02    6.76528e-02    
9.48890e+02    6.73361e-02    
9.64986e+02    6.70208e-02    
9.81355e+02    6.67067e-02    
9.98001e+02    6.63940e-02    
1.01493e+03    6.60825e-02    
1.03215e+03    6.57723e-02    
1.04965e+03    6.54634e-02    
1.06746e+03    6.51558e-02    
1.08557e+03    6.48494e-02    
1.10398e+03    6.45443e-02    
1.12271e+03    6.42405e-02    
1.14175e+03    6.39379e-02    
1.16112e+03    6.36365e-02    
1.18082e+03    6.33364e-02    
1.20085e+03    6.30376e-02    
1.22122e+03    6.27399e-02    
1.24193e+03    6.24435e-02    
1.26300e+03    6.21484e-02    
1.28442e+03    6.18544e-02    
1.30621e+03    6.15617e-02    
1.32837e+03    6.12702e-02    
1.35090e+03    6.09799e-02    
1.37381e+03    6.06908e-02    
1.39712e+03    6.04029e-02    
1.42082e+03    6.01162e-02    
1.44492e+03    5.98307e-02    
1.46943e+03    5.95464e-02    
1.49435e+03    5.92633e-02    
1.51970e+03    5.89813e-02    
1.54548e+03    5.87006e-02    
1.57170e+03    5.84210e-02    
1.59836e+03    5.81426e-02    
1.62547e+03    5.78654e-02    
1.65304e+03    5.75893e-02    
1.68108e+03    5.73144e-02    
1.70960e+03    5.70407e-02    
1.73860e+03    5.67681e-02    
1.76809e+03    5.64966e-02    
1.79808e+03    5.62263e-02    
1.82858e+03    5.59572e-02    
1.85960e+03    5.56892e-02    
1.89114e+03    5.54223e-02    
1.92322e+03    5.51566e-02    
1.95585e+03    5.48920e-02    
1.98902e+03    5.46285e-02    
2.02276e+03    5.43662e-02    
2.05707e+03    5.41050e-02    
2.09197e+03    5.38448e-02    
2.12745e+03    5.35858e-02    
2.16354e+03    5.33280e-02    
2.20024e+03    5.30712e-02    
2.23756e+03    5.28155e-02    
2.27552e+03    5.25609e-02    
2.31412e+03    5.23074e-02    
2.35337e+03    5.20550e-02    
2.39329e+03    5.18037e-02    
2.43389e+03    5.15535e-02    
2.47517e+03    5.13044e-02    
2.51716e+03    5.10563e-02    
2.55986e+03    5.08093e-02    
2.60328e+03    5.05634e-02    
2.64744e+03    5.03186e-02    
2.69235e+03    5.00748e-02    
2.73802e+03    4.98321e-02    
2.78446e+03    4.95904e-02    
2.83170e+03    4.93498e-02    
2.87973e+03    4.91103e-02    
2.92858e+03    4.88718e-02    
2.97825e+03    4.86343e-02    
3.02877e+03    4.83979e-02    
3.08015e+03    4.81625e-02    
3.13240e+03    4.79281e-02    
3.18553e+03    4.76948e-02    
3.23957e+03    4.74625e-02    
3.29452e+03    4.72313e-02    
3.35041e+03    4.70010e-02    
3.40724e+03    4.67718e-02    
3.46503e+03    4.65435e-02    
3.52381e+03    4.63163e-02    
3.58359e+03    4.60901e-02    
3.64437e+03    4.58649e-02    
3.70619e+03    4.56407e-02    
3.76906e+03    4.54175e-02    
3.83299e+03    4.51952e-02    
3.89801e+03    4.49740e-02    
3.96413e+03    4.47537e-02    
4.03138e+03    4.45345e-02    
4.09976e+03    4.43162e-02    
4.16930e+03    4.40988e-02    
4.24003e+03    4.38825e-02    
4.31195e+03    4.36671e-02    
4.38509e+03    4.34527e-02    
4.45948e+03    4.32392e-02    
4.53512e+03    4.30267e-02    
4.61205e+03    4.28152e-02    
4.69028e+03    4.26046e-02    
4.76984e+03    4.23949e-02    
4.85075e+03    4.21862e-02    
4.93304e+03    4.19784e-02    
5.01672e+03    4.17716e-02    
5.10181e+03    4.15657e-02    
5.18835e+03    4.13607e-02    
5.27636e+03    4.11567e-02    
5.36587e+03    4.09536e-02    
5.45689e+03    4.07514e-02    
5.54945e+03    4.05501e-02    
5.64359e+03    4.03497e-02    
5.73932e+03    4.01503e-02    
5.83667e+03    3.99517e-02    
5.93568e+03    3.97540e-02    
6.03636e+03    3.95573e-02    
6.13876e+03    3.93614e-02    
6.24289e+03    3.91665e-02    
6.34879e+03    3.89724e-02    
6.45648e+03    3.87792e-02    
6.56600e+03    3.85869e-02    
6.67738e+03    3.83954e-02    
6.79065e+03    3.82049e-02    
6.90583e+03    3.80152e-02    
7.02298e+03    3.78264e-02    
7.14211e+03    3.76384e-02    
7.26326e+03    3.74513e-02    
7.38646e+03    3.72651e-02    
7.51176e+03    3.70797e-02    
7.63918e+03    3.68952e-02    
7.76876e+03    3.67115e-02    
7.90054e+03    3.65287e-02    
8.03456e+03    3.63467e-02    
8.17085e+03    3.61656e-02    
8.30945e+03    3.59853e-02    
8.45040e+03    3.58058e-02    
8.59374e+03    3.56272e-02    
8.73952e+03    3.54494e-02    
8.88776e+03    3.52724e-02    
9.03852e+03    3.50962e-02    
9.19184e+03    3.49208e-02    
9.34776e+03    3.47463e-02    
9.50633e+03    3.45726e-02    
9.66758e+03    3.43996e-02    
9.83157e+03    3.42275e-02    
9.99834e+03    3.40562e-02    
1.01679e+04    3.38857e-02    
1.03404e+04    3.37160e-02    
1.05158e+04    3.35470e-02    
1.06942e+04    3.33789e-02    
1.08756e+04    3.32115e-02    
1.10601e+04    3.30449e-02    
1.12477e+04    3.28791e-02    
1.14385e+04    3.27141e-02    
1.16325e+04    3.25499e-02    
1.18298e+04    3.23864e-02    
1.20305e+04    3.22237e-02    
1.22346e+04    3.20617e-02    
1.24421e+04    3.19005e-02    
1.26532e+04    3.17401e-02    
1.28678e+04    3.15804e-02    
1.30861e+04    3.14215e-02    
1.33081e+04    3.12633e-02    
1.35338e+04    3.11059e-02    
1.37634e+04    3.09492e-02    
1.39968e+04    3.07932e-02    
1.42343e+04    3.06380e-02    
1.44757e+04    3.04835e-02    
1.47213e+04    3.03298e-02    
1.49710e+04    3.01768e-02    
1.52249e+04    3.00245e-02    
1.54832e+04    2.98729e-02    
1.57458e+04    2.97220e-02    
1.60129e+04    2.95719e-02    
1.62845e+04    2.94224e-02    
1.65608e+04    2.92737e-02    
1.68417e+04    2.91257e-02    
1.71274e+04    2.89784e-02    
1.74179e+04    2.88318e-02    
1.77134e+04    2.86859e-02    
1.80138e+04    2.85406e-02    
1.83194e+04    2.83961e-02    
1.86301e+04    2.82523e-02    
1.89462e+04    2.81091e-02    
1.92675e+04    2.79666e-02    
1.95944e+04    2.78249e-02    
1.99268e+04    2.76837e-02    
2.02648e+04    2.75433e-02    
2.06085e+04    2.74035e-02    
2.09581e+04    2.72644e-02    
2.13136e+04    2.71260e-02    
2.16751e+04    2.69882e-02    
2.20428e+04    2.68511e-02    
2.24167e+04    2.67147e-02    
2.27970e+04    2.65789e-02    
2.31837e+04    2.64438e-02    
2.35769e+04    2.63093e-02    
2.39769e+04    2.61754e-02    
2.43836e+04    2.60422e-02    
2.47972e+04    2.59097e-02    
2.52178e+04    2.57778e-02    
2.56456e+04    2.56465e-02    
2.60806e+04    2.55158e-02    
2.65230e+04    2.53858e-02    
2.69729e+04    2.52564e-02    
2.74305e+04    2.51277e-02    
2.78958e+04    2.49995e-02    
2.83690e+04    2.48720e-02    
2.88502e+04    2.47451e-02    
2.93396e+04    2.46188e-02    
2.98372e+04    2.44931e-02    
3.03434e+04    2.43681e-02    
3.08581e+04    2.42436e-02    
3.13815e+04    2.41197e-02    
3.19138e+04    2.39965e-02    
3.24552e+04    2.38738e-02    
3.30057e+04    2.37518e-02    
3.35656e+04    2.36303e-02    
3.41350e+04    2.35094e-02    
3.47140e+04    2.33891e-02    
3.53028e+04    2.32694e-02    
3.59017e+04    2.31503e-02    
3.65107e+04    2.30318e-02    
3.71300e+04    2.29138e-02    
3.77598e+04    2.27964e-02    
3.84003e+04    2.26796e-02    
3.90517e+04    2.25634e-02    
3.97141e+04    2.24477e-02    
4.03878e+04    2.23326e-02    
4.10729e+04    2.22180e-02    
4.17696e+04    2.21040e-02    
4.24781e+04    2.19906e-02    
4.31987e+04    2.18777e-02    
4.39315e+04    2.17654e-02    
4.46767e+04    2.16537e-02    
4.54345e+04    2.15424e-02    
4.62052e+04    2.14318e-02    
4.69890e+04    2.13216e-02    
4.77860e+04    2.12121e-02    
4.85966e+04    2.11030e-02    
4.94210e+04    2.09945e-02    
5.02593e+04    2.08865e-02    
5.11118e+04    2.07791e-02    
5.19788e+04    2.06721e-02    
5.28605e+04    2.05658e-02    
5.37572e+04    2.04599e-02    
5.46691e+04    2.03545e-02    
5.55964e+04    2.02497e-02    
5.65395e+04    2.01454e-02    
5.74986e+04    2.00416e-02    
5.84739e+04    1.99383e-02    
5.94658e+04    1.98356e-02    
6.04745e+04    1.97333e-02    
6.15003e+04    1.96315e-02    
6.25435e+04    1.95303e-02    
6.36045e+04    1.94295e-02    
6.46834e+04    1.93293e-02    
6.57806e+04    1.92295e-02    
6.68964e+04    1.91303e-02    
6.80312e+04    1.90315e-02    
6.91852e+04    1.89332e-02    
7.03587e+04    1.88354e-02    
7.15522e+04    1.87381e-02    
7.27660e+04    1.86413e-02    
7.40003e+04    1.85450e-02    
7.52555e+04    1.84491e-02    
7.65321e+04    1.83537e-02    
7.78303e+04    1.82588e-02    
7.91505e+04    1.81644e-02    
8.04931e+04    1.80704e-02    
8.18585e+04    1.79769e-02    
