# USINE V4.0
# File generated 12-05-2022 05:02:49
# Model1DKisoVc
# F/SI
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
2.40003e+02    4.95082e-02    
2.44095e+02    4.92124e-02    
2.48257e+02    4.89205e-02    
2.52490e+02    4.86327e-02    
2.56795e+02    4.83488e-02    
2.61173e+02    4.80688e-02    
2.65626e+02    4.77926e-02    
2.70155e+02    4.75201e-02    
2.74761e+02    4.72514e-02    
2.79446e+02    4.69862e-02    
2.84211e+02    4.67246e-02    
2.89056e+02    4.64664e-02    
2.93985e+02    4.62115e-02    
2.98997e+02    4.59599e-02    
3.04095e+02    4.57115e-02    
3.09280e+02    4.54660e-02    
3.14553e+02    4.52236e-02    
3.19916e+02    4.49840e-02    
3.25371e+02    4.47472e-02    
3.30919e+02    4.45130e-02    
3.36561e+02    4.42814e-02    
3.42299e+02    4.40523e-02    
3.48136e+02    4.38255e-02    
3.54071e+02    4.36011e-02    
3.60108e+02    4.33788e-02    
3.66248e+02    4.31587e-02    
3.72493e+02    4.29406e-02    
3.78844e+02    4.27245e-02    
3.85303e+02    4.25103e-02    
3.91872e+02    4.22978e-02    
3.98554e+02    4.20872e-02    
4.05349e+02    4.18782e-02    
4.12261e+02    4.16708e-02    
4.19290e+02    4.14650e-02    
4.26439e+02    4.12607e-02    
4.33709e+02    4.10579e-02    
4.41104e+02    4.08565e-02    
4.48625e+02    4.06564e-02    
4.56274e+02    4.04577e-02    
4.64054e+02    4.02602e-02    
4.71966e+02    4.00640e-02    
4.80013e+02    3.98689e-02    
4.88197e+02    3.96751e-02    
4.96521e+02    3.94824e-02    
5.04987e+02    3.92908e-02    
5.13597e+02    3.91002e-02    
5.22354e+02    3.89108e-02    
5.31260e+02    3.87223e-02    
5.40318e+02    3.85349e-02    
5.49530e+02    3.83485e-02    
5.58900e+02    3.81630e-02    
5.68429e+02    3.79785e-02    
5.78121e+02    3.77949e-02    
5.87978e+02    3.76122e-02    
5.98003e+02    3.74305e-02    
6.08199e+02    3.72496e-02    
6.18569e+02    3.70696e-02    
6.29116e+02    3.68905e-02    
6.39842e+02    3.67122e-02    
6.50752e+02    3.65348e-02    
6.61847e+02    3.63582e-02    
6.73131e+02    3.61824e-02    
6.84608e+02    3.60074e-02    
6.96281e+02    3.58332e-02    
7.08153e+02    3.56599e-02    
7.20227e+02    3.54873e-02    
7.32507e+02    3.53155e-02    
7.44996e+02    3.51444e-02    
7.57698e+02    3.49742e-02    
7.70617e+02    3.48047e-02    
7.83756e+02    3.46360e-02    
7.97119e+02    3.44680e-02    
8.10710e+02    3.43007e-02    
8.24533e+02    3.41342e-02    
8.38591e+02    3.39685e-02    
8.52889e+02    3.38035e-02    
8.67431e+02    3.36392e-02    
8.82221e+02    3.34756e-02    
8.97263e+02    3.33128e-02    
9.12562e+02    3.31506e-02    
9.28121e+02    3.29892e-02    
9.43945e+02    3.28285e-02    
9.60040e+02    3.26685e-02    
9.76408e+02    3.25092e-02    
9.93056e+02    3.23506e-02    
1.00999e+03    3.21927e-02    
1.02721e+03    3.20355e-02    
1.04472e+03    3.18790e-02    
1.06254e+03    3.17232e-02    
1.08065e+03    3.15680e-02    
1.09908e+03    3.14136e-02    
1.11782e+03    3.12598e-02    
1.13687e+03    3.11067e-02    
1.15626e+03    3.09543e-02    
1.17597e+03    3.08025e-02    
1.19602e+03    3.06515e-02    
1.21642e+03    3.05011e-02    
1.23716e+03    3.03513e-02    
1.25825e+03    3.02022e-02    
1.27970e+03    3.00538e-02    
1.30152e+03    2.99060e-02    
1.32371e+03    2.97589e-02    
1.34628e+03    2.96124e-02    
1.36924e+03    2.94666e-02    
1.39258e+03    2.93215e-02    
1.41633e+03    2.91770e-02    
1.44047e+03    2.90331e-02    
1.46503e+03    2.88898e-02    
1.49001e+03    2.87473e-02    
1.51542e+03    2.86053e-02    
1.54126e+03    2.84640e-02    
1.56754e+03    2.83233e-02    
1.59426e+03    2.81832e-02    
1.62144e+03    2.80438e-02    
1.64909e+03    2.79050e-02    
