# USINE V4.0
# File generated 12-05-2022 05:02:50
# Model1DKisoVc
# HE/O
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
5.26750e+00    3.53870e+01    
5.35550e+00    3.53005e+01    
5.44498e+00    3.52152e+01    
5.53595e+00    3.51309e+01    
5.62844e+00    3.50477e+01    
5.72247e+00    3.49654e+01    
5.81808e+00    3.48839e+01    
5.91528e+00    3.48032e+01    
6.01411e+00    3.47232e+01    
6.11459e+00    3.46440e+01    
6.21675e+00    3.45657e+01    
6.32061e+00    3.44884e+01    
6.42621e+00    3.44123e+01    
6.53358e+00    3.43375e+01    
6.64273e+00    3.42639e+01    
6.75372e+00    3.41916e+01    
6.86655e+00    3.41205e+01    
6.98127e+00    3.40505e+01    
7.09791e+00    3.39814e+01    
7.21649e+00    3.39132e+01    
7.33706e+00    3.38459e+01    
7.45964e+00    3.37791e+01    
7.58427e+00    3.37129e+01    
7.71099e+00    3.36470e+01    
7.83981e+00    3.35812e+01    
7.97080e+00    3.35155e+01    
8.10397e+00    3.34498e+01    
8.23936e+00    3.33839e+01    
8.37702e+00    3.33181e+01    
8.51697e+00    3.32526e+01    
8.65927e+00    3.31873e+01    
8.80394e+00    3.31226e+01    
8.95103e+00    3.30585e+01    
9.10057e+00    3.29951e+01    
9.25262e+00    3.29322e+01    
9.40720e+00    3.28698e+01    
9.56437e+00    3.28077e+01    
9.72417e+00    3.27457e+01    
9.88663e+00    3.26839e+01    
1.00518e+01    3.26222e+01    
1.02197e+01    3.25606e+01    
1.03905e+01    3.24994e+01    
1.05641e+01    3.24385e+01    
1.07406e+01    3.23779e+01    
1.09200e+01    3.23180e+01    
1.11025e+01    3.22587e+01    
1.12880e+01    3.22001e+01    
1.14765e+01    3.21422e+01    
1.16683e+01    3.20849e+01    
1.18632e+01    3.20283e+01    
1.20614e+01    3.19722e+01    
1.22629e+01    3.19167e+01    
1.24678e+01    3.18615e+01    
1.26761e+01    3.18067e+01    
1.28879e+01    3.17523e+01    
1.31032e+01    3.16980e+01    
1.33222e+01    3.16440e+01    
1.35447e+01    3.15901e+01    
1.37710e+01    3.15363e+01    
1.40011e+01    3.14826e+01    
1.42350e+01    3.14291e+01    
1.44728e+01    3.13760e+01    
1.47146e+01    3.13231e+01    
1.49605e+01    3.12706e+01    
1.52104e+01    3.12184e+01    
1.54646e+01    3.11666e+01    
1.57229e+01    3.11150e+01    
1.59856e+01    3.10638e+01    
